Time	4crsol	5drib	amob	dalua	5mtr	ala	asp	cobalt	cu2	fe3	glc	glu	gly	h2o2	his	ile	leu	lys	met	mobd	nh4	ni2	phe	pro	pyr	ser	succ	thr	tyr	urea	val	tnf
17.5833333333	0.0028574555	0.0302813055	0.0049598536	0.0007639684	0.0198316917	3.0270365038	1.1121900801	999.9992217741	999.9995995998	999.874978605	48.7898751984	2.4264572404	1.0611260791	0.6295413728	0.3971670376	0.5220242244	1.4089726482	0.7547148437	0.3751138118	999.9978381953	39.9200352882	999.9998176219	0.5871456511	1.9435691596	1.2690234896	0.7522951699	0.0984140312	0.757112918	0.3959326037	0.0011765982	1.3309954843	0.0002968073
17.6666666667	0.0028948881	0.0306779898	0.0050248276	0.0007739763	0.0200914863	3.0561742199	1.1063625369	999.9992115793	999.9995943546	999.874978605	48.7114866481	2.4136366453	1.0622915877	0.6295413728	0.3971378999	0.521697882	1.4079062077	0.7541320894	0.3748224347	999.9978098757	39.8538637733	999.9998152327	0.5869999625	1.942920554	1.2681776865	0.7478961841	0.1001622942	0.7566816798	0.3958888971	0.0011765982	1.330680797	0.0003003621
17.75	0.0029327198	0.0310789041	0.0050904944	0.000784091	0.0203540513	3.0856377548	1.1004698299	999.9992012759	999.9995890534	999.874978605	48.6322624765	2.40067269	1.0634701291	0.6295413728	0.3971084364	0.5213678904	1.4068278424	0.7535428187	0.3745277993	999.9977812542	39.7869922986	999.9998128181	0.5868526449	1.9422646957	1.2673265177	0.7434439166	0.1019301063	0.7562456195	0.3958447018	0.0011765982	1.3303625908	0.0003039567
17.8333333333	0.0029709548	0.031484091	0.005156861	0.0007943135	0.0206194144	3.1154305816	1.0945112646	999.9991908626	999.9995836957	999.874978605	48.5521942545	2.3875638462	1.0646618422	0.6295413728	0.3970786435	0.5210342108	1.4057374249	0.7529469621	0.374229871	999.9977523276	39.7194138699	999.9998103777	0.5867036807	1.9416015074	1.2664699739	0.7389377516	0.1037176759	0.7558046857	0.3958000125	0.0011765982	1.3300408283	0.0003075914
17.9166666667	0.003009597	0.0318935937	0.0052239345	0.0008046448	0.020887604	3.1455562086	1.0884861392	999.9991803385	999.999578281	999.874978605	48.4712734731	2.3743085703	1.0658668673	0.6295413728	0.3970485179	0.5206968037	1.404634827	0.7523444496	0.3739286148	999.9977230929	39.6511214277	999.9998079114	0.5865530526	1.9409309109	1.2656080463	0.7343770664	0.1055252135	0.7553588264	0.3957548241	0.0011765982	1.3297154715	0.0003112667
18	0.0030486505	0.0323074557	0.005291722	0.0008150862	0.0211586486	3.1760181794	1.082393745	999.9991697023	999.9995728086	999.874978605	48.389491543	2.3609053031	1.0670853461	0.6295413728	0.3970180559	0.5203556297	1.4035199188	0.7517352102	0.3736239951	999.997693547	39.5821078465	999.9998054188	0.5864007427	1.9402528275	1.2647407263	0.7297612316	0.1073529317	0.7549079892	0.3957091311	0.0011765982	1.3293864822	0.0003149831
18.0833333333	0.0030881195	0.0327257207	0.0053602308	0.0008256386	0.0214325768	3.2068200734	1.0762333662	999.9991589529	999.9995672781	999.874978605	48.3068397941	2.3473524697	1.0683174219	0.6295413728	0.396987254	0.5200106484	1.4023925695	0.7511191723	0.3733159761	999.9976636867	39.5123659348	999.9998028996	0.5862467333	1.9395671773	1.2638680059	0.725089611	0.1092010454	0.7544521212	0.3956629283	0.0011765982	1.3290538218	0.0003187409
18.1666666667	0.0031280082	0.0331484333	0.0054294679	0.0008363032	0.0217094177	3.237965506	1.0700042797	999.9991480892	999.9995616887	999.874978605	48.2233094742	2.3336484794	1.0695632392	0.6295413728	0.3969561086	0.5196618196	1.4012526467	0.7504962636	0.3730045218	999.9976335089	39.4418884336	999.9998003537	0.5860910061	1.93887388	1.2629898778	0.7203615613	0.1110697713	0.7539911688	0.3956162102	0.0011765982	1.3287174511	0.0003225407
18.25	0.0031683209	0.033575638	0.0054994409	0.0008470812	0.0219892006	3.2694581289	1.0637057551	999.9991371101	999.9995560399	999.874978605	48.1388917489	2.3197917253	1.0708229441	0.6295413728	0.396924616	0.5193091022	1.4001000167	0.7498664112	0.3726895956	999.9976030105	39.3706680168	999.9997977808	0.585933543	1.9381728542	1.2621063347	0.7155764322	0.1129593287	0.753525078	0.3955689712	0.0011765982	1.3283773308	0.0003263828
18.3333333333	0.0032090616	0.0340073801	0.0055701571	0.0008579736	0.0222719552	3.3013016306	1.0573370548	999.9991260144	999.9995503311	999.874978605	48.0535777007	2.3057805846	1.0720966842	0.6295413728	0.3968927725	0.518952455	1.3989345445	0.7492295412	0.3723711606	999.9975721881	39.2986972898	999.9997951805	0.5857743255	1.9374640178	1.2612173703	0.7107335663	0.1148699388	0.7530537941	0.395521206	0.0011765982	1.328033421	0.0003302677
18.4166666667	0.0032502349	0.0344437052	0.0056416239	0.0008689817	0.0225577111	3.3334997367	1.0508974336	999.9991148009	999.9995445617	999.874978605	47.9673583278	2.2916134179	1.0733846084	0.6295413728	0.3968605744	0.5185918362	1.3977560938	0.748585579	0.3720491795	999.9975410385	39.2259687895	999.9997925526	0.585613335	1.936747288	1.2603229785	0.7058322991	0.1168018252	0.7525772622	0.3954729088	0.0011765982	1.3276856814	0.0003341958
18.5	0.0032918449	0.0348846592	0.0057138489	0.0008801066	0.0228464987	3.36605621	1.0443861389	999.9991034684	999.9995387311	999.874978605	47.8802245443	2.2772885697	1.0746868673	0.6295413728	0.3968280179	0.5182272037	1.3965645269	0.7479344496	0.3717236148	999.9975095585	39.1524749834	999.9997898968	0.5854505526	1.9360225809	1.2594231537	0.7008719586	0.1187552136	0.7520954264	0.3954240741	0.0011765982	1.3273340715	0.0003381677
18.5833333333	0.0033338961	0.0353302886	0.0057868397	0.0008913494	0.0231383482	3.3989748514	1.0378024106	999.9990920158	999.9995328387	999.874978605	47.7921671786	2.2628043675	1.076003613	0.6295413728	0.3967950993	0.5178585149	1.3953597046	0.7472760767	0.3713944284	999.9974777447	39.0782082692	999.9997872129	0.5852859594	1.9352898119	1.2585178911	0.6958518658	0.1207303321	0.7516082305	0.3953746961	0.0011765982	1.3269785502	0.0003421838
18.6666666667	0.003376393	0.0357806403	0.005860604	0.0009027113	0.0234332905	3.4322594996	1.031145481	999.9990804418	999.9995268838	999.874978605	47.7031769732	2.2481591222	1.0773349989	0.6295413728	0.3967618146	0.5174857269	1.3941414865	0.7466103838	0.3710615819	999.9974455937	39.0031609742	999.9997845005	0.5851195361	1.9345488957	1.2576071861	0.6907713341	0.122727411	0.7511156177	0.3953247692	0.0011765982	1.326619076	0.0003462445
18.75	0.0034193399	0.0362357617	0.0059351495	0.0009141936	0.0237313564	3.4659140321	1.0244145745	999.9990687453	999.9995208659	999.874978605	47.6132445837	2.2333511279	1.0786811802	0.6295413728	0.3967281601	0.5171087961	1.3929097306	0.7459372931	0.3707250365	999.9974131023	38.9273253542	999.9997817594	0.5849512635	1.9337997458	1.256691035	0.6856296694	0.1247466829	0.7506175306	0.3952742874	0.0011765982	1.326255607	0.0003503504
18.8333333333	0.0034627414	0.0366957004	0.006010484	0.0009257974	0.0240325773	3.499942365	1.0176089079	999.9990569249	999.9995147843	999.874978605	47.522360578	2.2183786615	1.0800423135	0.6295413728	0.3966941317	0.5167276788	1.3916642936	0.7452567265	0.3703847532	999.9973802669	38.8506935938	999.9997789893	0.5847811218	1.9330422751	1.2557694343	0.6804261702	0.1267883829	0.7501139113	0.3952232449	0.0011765982	1.325888101	0.0003545018
18.9166666667	0.0035066021	0.0371605047	0.0060866155	0.000937524	0.0243369848	3.5343484536	1.0107276902	999.9990449795	999.9995086383	999.874978605	47.4305154358	2.2032399825	1.0814185571	0.6295413728	0.3966597257	0.5163423306	1.3904050308	0.7445686047	0.3700406923	999.9973470842	38.773257805	999.9997761898	0.5846090914	1.9322763956	1.2548423814	0.6751601272	0.1288527482	0.7496047011	0.3951716357	0.0011765982	1.3255165153	0.0003586994
19	0.0035509264	0.0376302232	0.006163552	0.0009493745	0.0246446107	3.569136293	1.0037701223	999.9990329078	999.9995024274	999.874978605	47.3376995477	2.1879333331	1.0828100707	0.6295413728	0.3966249378	0.5159527068	1.3891317959	0.7438728479	0.3696928139	999.9973135507	38.695010027	999.9997733608	0.5844351522	1.9315020183	1.253909874	0.6698308235	0.1309400186	0.7490898411	0.395119454	0.0011765982	1.3251408066	0.0003629435
19.0833333333	0.0035957192	0.0381049051	0.0062413013	0.0009613503	0.0249554872	3.604309918	0.9967353973	999.9990207085	999.9994961508	999.874978605	47.2439032144	2.1724569382	1.0842170157	0.6295413728	0.3965897642	0.5155587622	1.3878444412	0.7431693754	0.3693410777	999.9972796628	38.6159422255	999.9997705019	0.584259284	1.9307190534	1.2529719107	0.6644375343	0.1330504361	0.7485692715	0.3950666935	0.0011765982	1.3247609315	0.0003672347
19.1666666667	0.003640985	0.0385846	0.0063198718	0.0009734525	0.0252696467	3.6398734038	0.9896227001	999.9990083804	999.9994898079	999.874978605	47.149116646	2.1568090044	1.0856395551	0.6295413728	0.3965542007	0.5151604511	1.3865428176	0.7424581057	0.3689854428	999.997245417	38.536046292	999.9997676128	0.5840814666	1.9299274102	1.2520284904	0.6589795271	0.1351842452	0.7480429319	0.3950133483	0.0011765982	1.3243768458	0.0003715734
19.25	0.0036867285	0.0390693579	0.0063992716	0.0009856825	0.0255871221	3.6758308663	0.9824312076	999.9989959222	999.9994833981	999.874978605	47.0533299611	2.1409877209	1.0870778536	0.6295413728	0.3965182432	0.5147577276	1.3852267745	0.7417389564	0.3686258682	999.9972108098	38.4553140431	999.9997646932	0.5839016793	1.9291269971	1.2510796129	0.6534560613	0.137341693	0.7475107614	0.3949594121	0.0011765982	1.3239885052	0.0003759602
19.3333333333	0.0037329546	0.0395592293	0.0064795089	0.0009980415	0.0259079464	3.7121864625	0.9751600884	999.9989833325	999.9994769207	999.874978605	46.9565331861	2.1249912585	1.0885320774	0.6295413728	0.3964818877	0.5143505449	1.3838961597	0.7410118445	0.3682623122	999.9971758375	38.3737372202	999.9997617428	0.5837199013	1.9283177215	1.2501252785	0.6478663884	0.1395230287	0.7469726986	0.3949048787	0.0011765982	1.3235958648	0.0003803956
19.4166666667	0.003779668	0.0400542652	0.0065605921	0.0010105308	0.026232153	3.7489443909	0.9678085027	999.9989706102	999.999470375	999.874978605	46.8587162544	2.10881777	1.0900023946	0.6295413728	0.3964451297	0.5139388561	1.3825508195	0.7402766859	0.367894733	999.9971404965	38.2913074886	999.9997587613	0.5835361117	1.92749949	1.2491654882	0.6422097516	0.1417285044	0.7464286813	0.3948497418	0.0011765982	1.3231988792	0.0003848801
19.5	0.0038268736	0.040554517	0.0066425296	0.0010231516	0.0265597756	3.7861088918	0.9603756025	999.9989577538	999.9994637603	999.874978605	46.7598690057	2.0924653897	1.0914889746	0.6295413728	0.3964079652	0.5135226137	1.3811905987	0.7395333959	0.3675230879	999.9971047832	38.2080164368	999.9997557484	0.5833502892	1.9266722082	1.2482002435	0.6364853862	0.1439583745	0.7458786467	0.3947939951	0.0011765982	1.3227975026	0.0003894142
19.5833333333	0.0038745763	0.0410600367	0.00672533	0.0010359054	0.0268908482	3.8236842475	0.9528605314	999.998944762	999.999457076	999.874978605	46.659981185	2.0759322332	1.0929919888	0.6295413728	0.3963703899	0.5131017697	1.3798153407	0.7387818888	0.3671473344	999.9970686937	38.123855576	999.9997527038	0.5831624124	1.9258357808	1.2472295468	0.6306925188	0.1462128958	0.7453225314	0.394737632	0.0011765982	1.3223916887	0.0003939983
19.6666666667	0.003922781	0.0415708767	0.0068090018	0.0010487934	0.0272254052	3.8616747833	0.9452624242	999.9989316334	999.9994503213	999.874978605	46.5590424419	2.0592163974	1.0945116103	0.6295413728	0.3963323993	0.5126762757	1.3784248871	0.7380220781	0.366767429	999.9970322245	38.0388163396	999.9997496271	0.5829724597	1.9249901115	1.2462534011	0.6248303681	0.148492328	0.7447602715	0.3946806462	0.0011765982	1.3219813909	0.0003986332
19.75	0.0039714928	0.04208709	0.0068935537	0.001061817	0.0275634811	3.9000848674	0.9375804074	999.9989183668	999.9994434956	999.874978605	46.4570423299	2.0423159604	1.0960480136	0.6295413728	0.3962939892	0.5122460828	1.377019078	0.7372538764	0.3663833282	999.9969953717	37.952890082	999.999746518	0.5827804093	1.924135103	1.2452718101	0.618898144	0.150796933	0.7441918022	0.3946230311	0.0011765982	1.321566562	0.0004033192
19.8333333333	0.0040207167	0.0426087298	0.0069789945	0.0010749775	0.0279051111	3.9389189112	0.9298135986	999.9989049607	999.9994365981	999.874978605	46.3539703051	2.0252289811	1.0976013754	0.6295413728	0.3962551552	0.5118111415	1.375597752	0.7364771955	0.3659949878	999.9969581314	37.8660680787	999.9997433763	0.5825862391	1.9232706572	1.2442847781	0.612895048	0.1531269757	0.7436170584	0.39456478	0.0011765982	1.3211471543	0.000408057
19.9166666667	0.0040704577	0.0431358501	0.0070653329	0.0010882762	0.0282503303	3.9781813703	0.9219611068	999.9988914138	999.9994296282	999.874978605	46.2498157262	2.0079534991	1.0991718738	0.6295413728	0.3962158927	0.5113714019	1.374160746	0.7356919464	0.3656023632	999.9969204999	37.7783415249	999.9997402016	0.5823899268	1.9223966748	1.2432923104	0.6068202731	0.1554827232	0.743035974	0.3945058864	0.0011765982	1.3207231198	0.000412847
20	0.004120721	0.0436685054	0.0071525779	0.0011017146	0.0285991744	4.0178767443	0.914022032	999.9988777246	999.999422585	999.874978605	46.1445678527	1.9904875346	1.1007596887	0.6295413728	0.3961761974	0.5109268137	1.3727078953	0.7348980389	0.3652054094	999.9968824732	37.6897015354	999.9997369935	0.5821914499	1.9215130558	1.2422944128	0.6006730034	0.1578644456	0.7424484824	0.3944463433	0.0011765982	1.3202944097	0.0004176898
20.0833333333	0.0041715118	0.0442067504	0.0072407384	0.001115294	0.0289516793	4.0580095774	0.9059954654	999.9988638918	999.999415468	999.874978605	46.038215845	1.972829088	1.102365002	0.6295413728	0.3961360645	0.510477326	1.3712390337	0.7340953822	0.3648040811	999.9968440475	37.6001391435	999.9997337517	0.5819907858	1.9206196989	1.241291092	0.5944524143	0.1602724156	0.7418545165	0.394386144	0.0011765982	1.3198609752	0.000422586
20.1666666667	0.0042228353	0.0447506406	0.0073298236	0.0011290158	0.0293078814	4.098584459	0.8978804891	999.9988499139	999.9994082763	999.874978605	45.9307487627	1.9549761401	1.1039879973	0.6295413728	0.3960954897	0.5100228873	1.369753993	0.7332838846	0.3643983323	999.9968052188	37.5096453006	999.999730476	0.5817879113	1.9197165021	1.2402823553	0.5881576722	0.1627069085	0.7412540083	0.3943252817	0.0011765982	1.3194227664	0.0004275362
20.25	0.0042746967	0.045300232	0.0074198426	0.0011428815	0.0296678172	4.1396060239	0.8896761761	999.9988357895	999.9994010092	999.874978605	45.8221555645	1.9369266515	1.1056288599	0.6295413728	0.3960544681	0.5095634458	1.3682526037	0.7324634533	0.3639881166	999.9967659831	37.4182108754	999.9997271659	0.5815828035	1.918803362	1.2392682111	0.5817879348	0.1651682024	0.7406468891	0.3942637494	0.0011765982	1.3189797335	0.0004325408
20.3333333333	0.0043271015	0.0458555809	0.0075108046	0.0011568924	0.0300315237	4.1810789529	0.8813815903	999.9988215171	999.999393666	999.874978605	45.7124251066	1.9186785628	1.1072877771	0.6295413728	0.3960129952	0.509098949	1.3667346945	0.7316339947	0.3635733873	999.9967263363	37.3258266532	999.9997238212	0.5813754389	1.9178801746	1.2382486683	0.5753423504	0.1676565782	0.7400330898	0.39420154	0.0011765982	1.3185318259	0.0004376005
20.4166666667	0.0043800549	0.0464167444	0.0076027191	0.00117105	0.0303990383	4.2230079729	0.8729957863	999.9988070952	999.9993862459	999.874978605	45.6015461425	1.900229794	1.1089649379	0.6295413728	0.3959710661	0.508629344	1.3652000924	0.7307954143	0.3631540971	999.9966862744	37.2324833353	999.9997204414	0.5811657938	1.9169468347	1.2372237367	0.5688200584	0.1701723194	0.7394125403	0.3941386465	0.0011765982	1.3180789925	0.0004427158
20.5	0.0044335625	0.0469837798	0.0076955953	0.0011853558	0.0307703985	4.2653978578	0.8645178093	999.9987925225	999.9993787482	999.874978605	45.4895073218	1.8815782446	1.1106605333	0.6295413728	0.3959286763	0.5081545773	1.3636486226	0.7299476166	0.3627301983	999.9966457934	37.1381715381	999.9997170263	0.5809538443	1.9160032358	1.236193427	0.5622201888	0.1727157124	0.73878517	0.3940750616	0.0011765982	1.3176211817	0.0004478874
20.5833333333	0.0044876296	0.0475567453	0.0077894428	0.0011998112	0.0311456424	4.3082534285	0.8559466952	999.9987777973	999.9993711721	999.874978605	45.3762971891	1.8627217935	1.1123747561	0.6295413728	0.3958858207	0.5076745949	1.3620801087	0.7290905052	0.3623016426	999.9966048889	37.0428817927	999.9997135754	0.5807395665	1.9150492708	1.2351577507	0.5555418624	0.1752870467	0.7381509075	0.3940107783	0.0011765982	1.3171583416	0.0004531158
20.6666666667	0.0045422619	0.0481356994	0.0078842712	0.0012144176	0.0315248083	4.3515795536	0.8472814702	999.9987629183	999.9993635167	999.874978605	45.2619041838	1.8436582985	1.1141078011	0.6295413728	0.3958424946	0.5071893423	1.3604943725	0.7282239827	0.3618683813	999.996563557	36.9466045439	999.9997100885	0.5805229359	1.9140848313	1.2341167202	0.5487841904	0.1778866142	0.7375096809	0.3939457891	0.0011765982	1.3166904194	0.0004584016
20.75	0.0045974648	0.0487207012	0.0079800901	0.0012291767	0.0319079349	4.3953811498	0.8385211509	999.9987478838	999.9993557814	999.874978605	45.1463166383	1.8243855962	1.1158598649	0.6295413728	0.395798693	0.5066987644	1.3588912341	0.7273479508	0.3614303654	999.9965217933	36.8493301495	999.9997065651	0.5803039279	1.9131098077	1.2330703487	0.5419462745	0.18051471	0.7368614172	0.3938800867	0.0011765982	1.3162173622	0.0004637454
20.8333333333	0.004653244	0.0493118102	0.0080769094	0.0012440898	0.0322950613	4.4396631821	0.8296647445	999.9987326924	999.9993479654	999.874978605	45.029522778	1.8049015019	1.1176311462	0.6295413728	0.3957544109	0.5062028056	1.3572705117	0.7264623101	0.360987545	999.9964795936	36.75104888	999.999703005	0.5800825177	1.9121240897	1.2320186504	0.535027207	0.1831716319	0.7362060432	0.3938136636	0.0011765982	1.3157391162	0.0004691478
20.9166666667	0.0047096052	0.0499090868	0.0081747389	0.0012591585	0.0326862269	4.4844306647	0.8207112479	999.9987173424	999.9993400678	999.874978605	44.9115107197	1.7852038096	1.1194218455	0.6295413728	0.3957096434	0.5057014098	1.3556320219	0.7255669605	0.3605398702	999.9964369535	36.6517509171	999.9996994077	0.5798586803	1.9111275655	1.2309616404	0.5280260701	0.1858576809	0.7355434844	0.3937465124	0.0011765982	1.3152556274	0.0004746094
21	0.0047665542	0.0505125916	0.0082735885	0.0012743843	0.0330814715	4.529688661	0.8116596487	999.9987018324	999.9993320878	999.874978605	44.7922684711	1.7652902912	1.1212321654	0.6295413728	0.3956643855	0.5051945203	1.3539755792	0.7246618005	0.3600872903	999.9963938689	36.5514263539	999.9996957729	0.5796323903	1.9101201225	1.2298993347	0.5209419365	0.1885731606	0.7348736661	0.3936786254	0.0011765982	1.314766841	0.0004801309
21.0833333333	0.0048240966	0.0511223859	0.0083734683	0.0012897689	0.0334808351	4.5754422844	0.802508924	999.9986861608	999.9993240247	999.874978605	44.6717839295	1.7451586969	1.1230623103	0.6295413728	0.3956186318	0.5046820797	1.3523009966	0.7237467281	0.359629754	999.9963503352	36.4500651931	999.9996921003	0.5794036222	1.9091016469	1.2288317501	0.5137738689	0.191318378	0.7341965124	0.393609995	0.0011765982	1.3142727019	0.0004857128
21.1666666667	0.0048822384	0.0517385317	0.0084743884	0.0013053136	0.0338843584	4.6216966985	0.7932580412	999.9986703259	999.9993158776	999.874978605	44.5500448814	1.7248067547	1.1249124869	0.6295413728	0.3955723774	0.5041640302	1.350608085	0.7228216398	0.3591672099	999.9963063481	36.3476573474	999.9996883894	0.5791723501	1.9080720236	1.2277589047	0.5065209198	0.1940936429	0.7335119471	0.3935406134	0.0011765982	1.3137731542	0.0004913559
21.25	0.0049409854	0.0523610912	0.0085763591	0.0013210202	0.0342920822	4.6684571176	0.7839059574	999.9986543262	999.9993076457	999.874978605	44.4270390011	1.7042321703	1.1267829036	0.6295413728	0.395525617	0.5036403135	1.3488966537	0.7218864314	0.3586996057	999.9962619031	36.2441926379	999.9996846398	0.578938548	1.9070311367	1.2266808172	0.4991821318	0.196899268	0.7328198929	0.3934704727	0.0011765982	1.3132681417	0.0004970606
21.3333333333	0.0050003436	0.0529901276	0.0086793906	0.0013368902	0.0347040478	4.7157288075	0.7744516194	999.9986381601	999.9992993282	999.874978605	44.3027538498	1.6834326268	1.1286737712	0.6295413728	0.3954783453	0.5031108706	1.3471665098	0.7209409976	0.3582268888	999.9962169958	36.1396607935	999.9996808513	0.5787021896	1.9059788689	1.2255975077	0.4917565372	0.1997355694	0.7321202719	0.3933995652	0.0011765982	1.3127576075	0.0005028278
21.4166666667	0.005060319	0.0536257044	0.0087834933	0.0013529252	0.0351202968	4.7635170854	0.7648939638	999.9986218258	999.9992909241	999.874978605	44.1771768751	1.6624057845	1.1305853024	0.6295413728	0.395430557	0.5025756419	1.3454174589	0.7199852321	0.357749006	999.9961716215	36.0340514506	999.9996770233	0.5784632482	1.9049151018	1.2245089969	0.4842431579	0.2026028661	0.7314130054	0.3933278828	0.0011765982	1.3122414941	0.000508658
21.5	0.0051209176	0.0542678858	0.0088886779	0.0013691268	0.0355408712	4.8118273209	0.7552319167	999.9986053218	999.9992824328	999.874978605	44.0502954094	1.6411492809	1.1325177118	0.6295413728	0.3953822468	0.5020345673	1.3436493042	0.7190190274	0.3572659037	999.9961257757	35.9273541517	999.9996731556	0.578221697	1.903839716	1.2234153069	0.4766410056	0.2055014802	0.7306980139	0.3932554174	0.0011765982	1.3117197435	0.0005145518
21.5833333333	0.0051821455	0.0549167364	0.0089949548	0.0013854967	0.0359658135	4.8606649361	0.7454643937	999.9985886464	999.9992738532	999.874978605	43.9220966695	1.6196607302	1.1344712164	0.6295413728	0.3953334092	0.501487586	1.3418618475	0.718042275	0.3567775275	999.9960794538	35.8195583451	999.9996692477	0.577977509	1.9027525907	1.2223164605	0.4689490812	0.2084317371	0.7299752172	0.393182161	0.0011765982	1.3111922973	0.00052051
21.6666666667	0.0052440089	0.0555723217	0.0091023348	0.0014020365	0.0363951664	4.9100354063	0.7355902996	999.998571798	999.9992651846	999.874978605	43.7925677551	1.5979377233	1.1364460352	0.6295413728	0.3952840387	0.5009346367	1.3400548883	0.7170548656	0.3562838228	999.996032651	35.710653384	999.9996652992	0.5777306566	1.901653604	1.2212124819	0.4611663751	0.2113939654	0.7292445342	0.3931081053	0.0011765982	1.3106590962	0.0005265332
21.75	0.0053065141	0.0562347077	0.0092108288	0.0014187478	0.0368289731	4.9599442606	0.7256085288	999.9985547747	999.9992564261	999.874978605	43.6616956485	1.5759778274	1.1384423894	0.6295413728	0.3952341299	0.5003756575	1.3382282243	0.7160566886	0.3557847343	999.9959853628	35.6006285255	999.9996613098	0.5774811123	1.9005426329	1.2201033963	0.453291867	0.2143884966	0.7285058832	0.393033242	0.0011765982	1.3101200806	0.0005326221
21.8333333333	0.0053696673	0.0569039607	0.0093204475	0.0014356325	0.0372672772	5.0103970818	0.7155179645	999.998537575	999.9992475768	999.874978605	43.5294672128	1.5537785861	1.1404605022	0.6295413728	0.395183677	0.499810586	1.336381651	0.7150476321	0.355280206	999.9959375843	35.48947293	999.999657279	0.5772288482	1.8994195531	1.2189892298	0.4453245256	0.2174156659	0.7277591814	0.3929575628	0.0011765982	1.3095751901	0.0005387773
21.9166666667	0.0054334748	0.057580148	0.0094312019	0.001452692	0.0377101226	5.0613995077	0.7053174793	999.9985201971	999.9992386358	999.874978605	43.3958691915	1.5313375186	1.1425005993	0.6295413728	0.3951326746	0.4992393588	1.3345149622	0.7140275836	0.3547701818	999.9958893108	35.3771756606	999.9996532065	0.5769738361	1.8982842391	1.2178700099	0.4372633089	0.2204758114	0.7270043455	0.3928810591	0.0011765982	1.3090243639	0.0005449996
22	0.0054979431	0.0582633374	0.0095431033	0.0014699282	0.0381575538	5.1129572311	0.6950059347	999.9985026392	999.9992296022	999.874978605	43.2608882075	1.5086521204	1.1445629082	0.6295413728	0.3950811169	0.4986619123	1.3326279495	0.7129964291	0.3542546046	999.9958405374	35.2637256818	999.9996490918	0.5767160475	1.8971365642	1.2167457651	0.4291071635	0.2235692748	0.7262412912	0.3928037226	0.0011765982	1.3084675405	0.0005512896
22.0833333333	0.0055630785	0.0589535971	0.0096561627	0.0014873428	0.0386096155	5.1650760002	0.6845821808	999.9984848996	999.9992204751	999.874978605	43.1245107616	1.485719862	1.146647659	0.6295413728	0.3950289981	0.4980781821	1.3307204026	0.7119540538	0.3537334169	999.9957912593	35.1491118593	999.9996449345	0.5764554536	1.8959764004	1.2156165251	0.420855025	0.226696401	0.7254699335	0.3927255444	0.0011765982	1.3079046578	0.0005576481
22.1666666667	0.0056288877	0.0596509963	0.0097703915	0.0015049375	0.039066353	5.2177616196	0.674045057	999.9984669765	999.9992112536	999.874978605	42.9867232321	1.4625381894	1.1487550837	0.6295413728	0.3949763125	0.4974881031	1.3287921089	0.7109003414	0.3532065607	999.9957414715	35.0333229586	999.9996407342	0.5761920255	1.8948036185	1.2144823208	0.4125058178	0.2298575382	0.7246901863	0.392646516	0.0011765982	1.3073356531	0.0005640758
22.25	0.0056953771	0.0603556045	0.0098858011	0.0015227141	0.0395278117	5.2710199503	0.6633933908	999.9984488682	999.9992019368	999.874978605	42.8475118732	1.4391045239	1.150885417	0.6295413728	0.3949230542	0.4968916098	1.326842854	0.7098351748	0.3526739774	999.995691169	34.9163476446	999.9996364905	0.5759257339	1.893618088	1.2133431843	0.4040584548	0.233053038	0.723901963	0.3925666285	0.0011765982	1.3067604631	0.0005705733
22.3333333333	0.0057625534	0.061067492	0.010002403	0.0015406744	0.0399940377	5.3248569106	0.6526259988	999.9984305728	999.9991925237	999.874978605	42.7068628144	1.4154162614	1.1530388954	0.6295413728	0.3948692172	0.4962886359	1.3248724213	0.7087584356	0.3521356078	999.9956403468	34.7981744806	999.9996322029	0.5756565491	1.8924196773	1.2121991489	0.3955118374	0.2362832556	0.723105176	0.392485873	0.0011765982	1.306179024	0.0005771414
22.4166666667	0.0058304234	0.0617867296	0.0101202088	0.00155882	0.0404650775	5.3792784764	0.6417416856	999.9984120884	999.9991830134	999.874978605	42.5647620593	1.3914707725	1.155215758	0.6295413728	0.3948147956	0.4956791143	1.322880592	0.7076700042	0.3515913921	999.9955889999	34.6787919276	999.9996278711	0.5753844413	1.8912082533	1.2110502492	0.3868648553	0.2395485496	0.7222997368	0.3924042407	0.0011765982	1.305591271	0.0005837808
22.5	0.0058989936	0.062513389	0.0102392303	0.001577153	0.0409409779	5.4342906817	0.6307392446	999.9983934134	999.9991734051	999.874978605	42.4211954846	1.3672654021	1.1574162462	0.6295413728	0.3947597834	0.4950629776	1.3208671452	0.7065697601	0.35104127	999.9955371231	34.5581883432	999.9996234946	0.5751093802	1.8899836816	1.209896521	0.3781163865	0.2428492819	0.7214855562	0.3923217224	0.0011765982	1.3049971392	0.0005904923
22.5833333333	0.005968271	0.0632475423	0.0103594791	0.001595675	0.0414217861	5.4898996193	0.619617457	999.9983745457	999.9991636976	999.874978605	42.276148839	1.3427974696	1.1596406037	0.6295413728	0.3947041745	0.4944401575	1.3188318581	0.7054575814	0.3504851807	999.9954847114	34.436351981	999.9996190729	0.5748313355	1.8887458266	1.2087380014	0.3692652973	0.2461858181	0.7206625439	0.392238309	0.0011765982	1.3043965627	0.0005972766
