Time	4crsol	5drib	amob	dalua	5mtr	ala	asp	cobalt	cu2	fe3	glc	glu	gly	h2o2	his	ile	leu	lys	met	mobd	nh4	ni2	phe	pro	pyr	ser	succ	thr	tyr	urea	val	tnf
29.9166666667	4.78E-05	0.0005062055	8.29E-05	1.28E-05	0.0003315217	-0.0167203166	0	-1.30E-05	-6.69E-06	-1.9536609382	-0.280698648	0	0.0028120532	0.0021990501	-0.0001216023	-0.0013619458	-0.0044506443	-0.0009018837	-0.001216023	-3.61E-05	-0.0391882476	-3.05E-06	-0.0006080115	-0.0027068673	0.0175816662	0	-0.0036480691	-0.0017997141	-0.0001824035	0.0022819628	-0.0013133049	1.48E-05
30	4.69E-05	0.0004975131	0.000081489	1.26E-05	0.000325829	-0.0183006122	0	-0.000012786	-6.58E-06	-1.9779718695	-0.2806093863	0	0.0027450918	0.0022714276	-0.0001220041	-0.0013664457	-0.0044653494	-0.0008540286	-0.0012200408	-3.55E-05	-0.0361376079	-3.00E-06	-0.0006100204	-0.0027158108	0.0176905917	0	-0.0036601224	-0.0018056604	-0.0001830061	0.0023529165	-0.0013176441	1.49E-05
30.0833333333	4.61E-05	0.0004887239	8.00E-05	0.00001233	0.0003200728	-0.0198897866	0	-1.26E-05	-6.46E-06	-2.0022830704	-0.280496991	0	0.0026774713	0.0023440965	-0.0001223987	-0.0013708653	-0.0044797919	-0.0008057914	-0.0012239869	-3.49E-05	-0.0330640854	-2.94E-06	-0.0006119934	-0.0027245948	0.0177988091	0	-0.0036719606	-0.0018115006	-0.000183598	0.0024241459	-0.0013219058	1.49E-05
30.1666666667	4.53E-05	0.0004798393	7.86E-05	1.21E-05	0.0003142541	-0.0214875574	0	-1.23E-05	-6.34E-06	-2.0265901026	-0.280361463	0	0.0026092034	0.002417044	-0.000122786	-0.0013752037	-0.0044939691	-0.0007571806	-0.0012278604	-3.43E-05	-0.0299682218	-0.00000289	-0.0006139302	-0.0027332173	0.0179062978	0	-0.0036835813	-0.0018172334	-0.0001841791	0.0024956381	-0.0013260893	1.50E-05
30.25	4.44E-05	0.0004708608	7.71E-05	1.19E-05	0.000308374	-0.0230936381	0	-1.21E-05	-0.000006226	-2.0508885034	-0.2802028088	0	0.0025403002	0.0024902567	-0.0001231661	-0.00137946	-0.0045078782	-0.0007082049	-0.0012316607	-3.36E-05	-0.0268505675	-2.84E-06	-0.0006158303	-0.0027416767	0.0180130377	0	-0.0036949821	-0.0018228578	-0.0001847491	0.0025673802	-0.0013301936	1.50E-05
30.3333333333	4.36E-05	0.0004617901	7.56E-05	1.17E-05	0.0003024334	-0.0247077389	0	-0.000011868	-6.11E-06	-2.0751737864	-0.2800210404	0	0.0024707739	0.0025637214	-0.0001235387	-0.0013836334	-0.0045215162	-0.000658873	-0.0012353869	-3.30E-05	-0.0237116809	-2.78E-06	-0.0006176935	-0.0027499713	0.0181190085	0	-0.0037061608	-0.0018283727	-0.000185308	0.0026393592	-0.0013342179	1.51E-05
30.4166666667	4.27E-05	0.0004526288	7.41E-05	1.14E-05	0.0002964335	-0.0263295663	0	-1.16E-05	-0.000005985	-2.0935018317	-0.2798161753	0	0.0024006369	0.0026374247	-0.0001239038	-0.001387723	-0.0045348806	-0.0006091939	-0.0012390384	-3.23E-05	-0.0259752525	-2.73E-06	-0.0006195192	-0.0027580995	0.01822419	0	-0.0037171152	-0.0018337769	-0.0001858558	0	-0.0013381615	1.51E-05
30.5	4.18E-05	0.0004433785	7.26E-05	0.000011186	0.0002903754	-0.0279588236	0	-1.14E-05	-5.86E-06	-0.000064611	-0.2795882363	0	0.002329902	2.8633668487	-0.0001242614	-0.0013917281	-0.0045479686	-0.0005591765	-0.0012426144	-3.17E-05	-0.2764991368	-2.67E-06	-0.0006213072	-0.0027660596	0.0183285622	0	-0.0037278432	-0.0018390693	-0.0001863922	0	-0.0013420235	1.52E-05
30.5833333333	4.10E-05	0.0004340409	7.11E-05	1.10E-05	0.00028426	-0.0295952107	0	-1.12E-05	-5.74E-06	0	-0.2793372519	0	0.0022585819	3.0171445226	-0.0001246114	-0.0013956478	-0.0045607777	-0.0005088299	-0.0012461141	-3.10E-05	-0.1671025035	-2.61E-06	-0.0006230571	-0.0027738501	0.0184321049	0	-0.0037383424	-0.0018442489	-0.0001869171	0.0793211708	-0.0013458033	1.52E-05
30.6666666667	4.01E-05	0.0004246177	6.95E-05	1.07E-05	0.0002780886	-0.0312384242	0	-1.09E-05	-5.61E-06	-2.1720932778	-0.279063256	0	0.0021866897	0.0028598297	-0.0001249537	-0.0013994814	-0.0045733053	-0.0004581636	-0.001249537	-3.03E-05	-0.0109552611	-2.56E-06	-0.0006247685	-0.0027814693	0.0185347983	0	-0.0037486109	-0.0018493147	-0.0001874305	0.002929379	-0.0013494999	1.52E-05
30.75	3.92E-05	0.0004151106	0.000067992	1.05E-05	0.0002718623	-0.0328881576	0	-1.07E-05	-5.49E-06	-2.1962449591	-0.278766288	0	0.0021142387	0.0029343504	-0.0001252882	-0.0014032281	-0.0045855488	-0.0004071867	-0.0012528822	-0.000029635	-0.0077188678	-2.50E-06	-0.0006264411	-0.0027889158	0.0186366226	0	-0.0037586466	-0.0018542656	-0.0001879323	0.0030023425	-0.0013531128	1.53E-05
30.8333333333	3.83E-05	0.0004055214	6.64E-05	1.02E-05	0.0002655822	-0.0345441013	0	-1.04E-05	-5.36E-06	-2.220356193	-0.2784463927	0	0.0020412424	0.0030090407	-0.0001256149	-0.001406887	-0.0045975059	-0.0003559089	-0.0012561491	-2.90E-05	-0.0044647572	-2.44E-06	-0.0006280746	-0.002796188	0.018737558	0	-0.0037684474	-0.0018591007	-0.0001884224	0.0030754621	-0.0013566411	0.000015325
30.9166666667	0.000037354	0.0003958519	6.48E-05	0.000009987	0.0002592495	-0.036205943	0	-1.02E-05	-5.23E-06	-2.2418437956	-0.2781036203	0	0.0019677143	0.0038256326	-0.0001259337	-0.0014104576	-0.004609174	-0.0003043398	-0.0012593371	-2.83E-05	-0.0024966778	-2.38E-06	-0.0006296686	-0.0028032845	0.0188375848	0	-0.0037780114	-0.001863819	-0.0001889006	0.0038002925	-0.0013600841	1.54E-05
31	3.64E-05	0.0003861038	6.32E-05	0.000009741	0.0002528653	-0.0378733673	0	-9.92E-06	-5.11E-06	-2.2659153439	-0.2777380267	0	0.0018936684	0.0038845166	-0.0001262446	-0.001413939	-0.0046205508	-0.0002524891	-0.0012624456	-2.76E-05	0.0008187905	-2.33E-06	-0.0006312228	-0.0028102039	0.0189366836	0	-0.0037873367	-0.0018684195	-0.0001893668	0.0038598005	-0.0013634412	1.54E-05
31.0833333333	3.55E-05	0.0003762791	6.16E-05	9.49E-06	0.000246431	-0.039546056	0	-9.67E-06	-4.98E-06	-2.2899330377	-0.2773496731	0	0.0018191186	0.0039433941	-0.0001265474	-0.0014173306	-0.0046316341	-0.0002003667	-0.0012654738	-2.69E-05	0.004150353	-2.27E-06	-0.0006327369	-0.0028169447	0.019034835	0	-0.0037964214	-0.0018729012	-0.0001898211	0.0039193069	-0.0013667117	1.54E-05
31.1666666667	3.46E-05	0.0003663797	6.00E-05	9.24E-06	0.0002399477	-0.0412236886	0	-9.42E-06	-4.84E-06	-2.3138918958	-0.2769386258	0	0.0017440791	0.0040022538	-0.0001268421	-0.0014206317	-0.0046424215	-0.0001479825	-0.0012684212	-2.62E-05	0.0074973728	-2.21E-06	-0.0006342106	-0.0028235056	0.0191320196	0	-0.0038052636	-0.0018772634	-0.0001902632	0.0039788003	-0.0013698949	1.55E-05
31.25	3.36E-05	0.0003564073	5.84E-05	8.99E-06	0.0002334166	-0.0429059416	0	-9.16E-06	-4.71E-06	-2.3377577815	-0.2765049571	0	0.0016685644	0.0040610842	-0.0001271287	-0.0014238416	-0.004652911	-9.53E-05	-0.0012712872	-2.54E-05	0.010859207	-2.15E-06	-0.0006356436	-0.0028298852	0.0192282183	0	-0.0038138615	-0.001881505	-0.0001906931	0.0040382691	-0.0013729901	1.55E-05
31.3333333333	3.27E-05	0.0003463639	5.67E-05	8.74E-06	0.000226839	-0.0445924894	0	-8.90E-06	-4.58E-06	-0.0004822036	-0.2760487442	0	0.0015925889	3.204180917	-0.0001274071	-0.0014269597	-0.0046631003	-0.000042469	-0.0012740711	-2.47E-05	-0.2098555629	-2.09E-06	-0.0006370356	-0.0028360823	0.0193234121	0	-0.0038222134	-0.0018856253	-0.0001911107	0.1161430864	-0.0013759968	1.55E-05
31.4166666667	3.17E-05	0.0003362515	5.51E-05	8.48E-06	0.0002202162	-0.046283004	0	-8.64E-06	-4.45E-06	-0.0055066629	-0.2755700698	0	0.0015161674	3.2217749828	-0.0001276773	-0.0014299852	-0.0046729874	1.06E-05	-0.0012767725	-2.40E-05	-0.2103296744	-2.03E-06	-0.0006383863	-0.0028420956	0.0194175821	0	-0.0038303176	-0.0018896233	-0.0001915159	0.1181342817	-0.0013789143	1.56E-05
31.5	3.08E-05	0.0003260719	5.34E-05	8.23E-06	0.0002135495	-0.047977155	0	-0.00000838	-4.31E-06	-0.0004539534	-0.275069022	0	0.0014393146	3.2439107806	-0.0001279391	-0.0014329177	-0.0046825703	6.40E-05	-0.0012793908	-2.33E-05	-0.2131657494	-1.96E-06	-0.0006396954	-0.0028479239	0.0195107097	0	-0.0038381724	-0.0018934984	-0.0001919086	0.121312824	-0.0013817421	1.56E-05
31.5833333333	2.98E-05	0.0003158273	5.17E-05	0.000007968	0.0002068402	-0.04967461	0	-8.12E-06	-4.18E-06	-2.4223892685	-0.274545694	0	0.0013620458	0.0042239363	-0.0001281925	-0.0014357565	-0.004691847	0.0001175098	-0.0012819254	-2.25E-05	0.0158902827	-1.90E-06	-0.0006409627	-0.002853566	0.0196027762	0	-0.0038457763	-0.0018972496	-0.0001922888	0	-0.0013844795	1.56E-05
31.6666666667	0.00002883	0.0003055196	5.00E-05	0.000007708	0.0002000895	-0.0513750346	0	-7.85E-06	-4.04E-06	-2.4451903801	-0.2740001846	0	0.0012843759	0.0042847963	-0.0001284376	-0.001438501	-0.0047008157	0.0001712501	-0.0012843759	-2.18E-05	0.0191979924	-1.84E-06	-0.0006421879	-0.0028590207	0.0196937633	0	-0.0038531276	-0.0019008763	-0.0001926564	0	-0.0013871259	1.57E-05
31.75	2.79E-05	0.0002951509	4.83E-05	7.45E-06	0.0001932988	-0.0530780925	0	-7.59E-06	-3.90E-06	-2.4794666132	-0.2734325976	0	0.0012063203	0.0038377096	-0.0001286742	-0.0014411506	-0.0047094744	0.0002251798	-0.0012867416	-0.000021071	0.0323202802	-1.78E-06	-0.0006433708	-0.0028642869	0.0197836527	0	-0.0038602249	-0.0019043776	-0.0001930112	0.0038860531	-0.001389681	1.57E-05
31.8333333333	2.69E-05	0.0002847231	4.66E-05	7.18E-06	0.0001864695	-0.0547834454	0	-7.32E-06	-3.76E-06	-2.4904048043	-0.272843042	0	0.0011278945	0.0044062503	-0.0001289022	-0.0014437049	-0.0047178214	0.0002792882	-0.0012890222	-2.03E-05	0.0258458253	-1.71E-06	-0.0006445111	-0.0028693635	0.0198724263	0	-0.0038670667	-0.0019077529	-0.0001933533	0	-0.001392144	1.57E-05
31.9166666667	2.59E-05	0.0002742384	4.49E-05	6.92E-06	0.0001796029	-0.0564907537	0	-7.05E-06	-3.63E-06	-2.5245840223	-0.2722316321	0	0.001049114	0.0039888787	-0.0001291217	-0.0014461633	-0.0047258551	0.0003335645	-0.0012912172	-1.96E-05	0.0391639884	-1.65E-06	-0.0006456086	-0.0028742495	0.0199600663	0	-0.0038736517	-0.0019110015	-0.0001936826	0.0040337969	-0.0013945146	1.58E-05
32	2.49E-05	0.0002636989	4.32E-05	6.65E-06	0.0001727004	-0.0581996758	0	-0.000006777	-3.49E-06	-2.5469769596	-0.2715984873	0	0.0009699946	0.0040644165	-0.0001293326	-0.0014485253	-0.0047335736	0.0003879978	-0.0012933261	-1.88E-05	0.0425990959	-1.59E-06	-0.0006466631	-0.002878944	0.020046555	0	-0.0038799784	-0.0019141227	-0.0001939989	0.0041076084	-0.0013967922	1.58E-05
32.0833333333	2.39E-05	0.0002531066	0.000041457	6.39E-06	0.0001657634	-0.059909869	0	-6.50E-06	-3.35E-06	-2.5692578838	-0.2709437319	0	0.0008905521	0.0041399029	-0.0001295349	-0.0014507903	-0.0047409756	0.0004425774	-0.0012953485	-1.81E-05	0.0460421224	-1.52E-06	-0.0006476743	-0.0028834458	0.0201318749	0	-0.0038860456	-0.0019171158	-0.0001943023	0.0041813599	-0.0013989764	1.58E-05
32.1666666667	2.29E-05	0.0002424637	3.97E-05	6.12E-06	0.0001587932	-0.061620989	0	-6.23E-06	-0.000003206	-2.5914222971	-0.2702674957	0	0.0008108025	0.0042153227	-0.0001297284	-0.0014529581	-0.0047480594	0.0004972922	-0.001297284	-1.73E-05	0.0494923754	-1.46E-06	-0.000648642	-0.0028877541	0.0202160087	0	-0.0038918519	-0.0019199803	-0.0001945926	0.0042550364	-0.0014010667	1.58E-05
32.25	2.19E-05	0.0002317723	3.80E-05	5.85E-06	0.0001517912	-0.0633326904	0	-5.96E-06	-3.06E-06	-2.6014415882	-0.2695699131	0	0.0007307618	0.0047077696	-0.0001299132	-0.001455028	-0.0047548235	0.0005521311	-0.0012991321	-1.65E-05	0.0426234767	-1.40E-06	-0.0006495661	-0.0028918681	0.0202989392	0	-0.0038973963	-0.0019227155	-0.0001948698	0	-0.0014030627	1.58E-05
32.3333333333	2.09E-05	0.0002210347	3.62E-05	5.58E-06	0.000144759	-0.0650446267	0	-5.68E-06	-2.92E-06	-2.6337661883	-0.2688511236	0	0.0006504463	0.0043659015	-0.0001300893	-0.0014569996	-0.0047612667	0.0006070832	-0.0013008925	-1.58E-05	0.0549349536	-1.33E-06	-0.0006504463	-0.0028957868	0.0203806497	0	-0.0039026776	-0.0019253209	-0.0001951339	0.0036636952	-0.0014049639	1.59E-05
32.4166666667	1.98E-05	0.0002102529	3.44E-05	5.30E-06	0.0001376978	-0.0667564503	0	-5.40E-06	-2.78E-06	-2.6541211902	-0.2681112717	0	0.0005698721	0.00444103	-0.0001302565	-0.0014588727	-0.0047673875	0.0006621371	-0.0013025649	-1.50E-05	0.0573225936	-1.27E-06	-0.0006372049	-0.0028995094	0.0204611234	0	-0.0039076946	-0.001927796	-0.0001953847	0.0032040448	-0.0014067701	1.59E-05
32.5	1.88E-05	0.0001994291	0.000032665	5.03E-06	0.0001306092	-0.0684678127	0	-5.13E-06	-0.000002637	-2.6740500429	-0.2673505068	0	0.0004890558	0.0045160308	-0.0001304149	-0.0014606467	-0.0047731847	0.0007172818	-0.0013041488	-1.42E-05	0.0596968404	-1.20E-06	-0.0006085908	-0.0029030353	0.0205403438	0	-0.0039124464	-0.0019301402	-0.0001956223	0.002743016	-0.0014084807	1.59E-05
32.5833333333	1.78E-05	0.0001885657	3.09E-05	4.76E-06	0.0001234946	-0.0701783649	0	-4.85E-06	-2.49E-06	-2.693836361	-0.266568983	0	0.0004080137	0.0045908886	-0.0001305644	-0.0014623213	-0.004778657	0.000772506	-0.001305644	-1.35E-05	0.0620724659	-1.14E-06	-0.0005798658	-0.0029063635	0.0206182948	0	-0.003916932	-0.0019323531	-0.0001958466	0.0022807029	-0.0014100955	1.59E-05
32.6666666667	1.68E-05	0.0001776647	2.91E-05	4.48E-06	0.0001163553	-0.071887757	0	-0.000004566	-2.35E-06	-2.707241393	-0.2657668591	0	0.0003267625	0.0050050507	-0.000130705	-0.0014638961	-0.0047838035	0.0008277984	-0.0012692468	-1.27E-05	0.059418931	-0.00000107	-0.0005510359	-0.0029094936	0.0206949603	0	-0.0039211504	-0.0019344342	-0.0001960575	0	-0.0014116141	0.000015946
32.75	1.57E-05	0.0001667285	2.73E-05	4.21E-06	0.000109193	-0.0735956386	0	-4.28E-06	-2.20E-06	-2.7305781137	-0.2649442989	0	0.0002453188	0.0050638647	-0.0001308367	-0.0014653709	-0.0047886229	0.0008831477	-0.0011941123	-1.19E-05	0.0654166517	-1.00E-06	-0.000522107	-0.0029124247	0.0207703247	0	-0.0039251007	-0.001936383	-0.000196255	0.001352602	-0.0014130363	1.60E-05
32.8333333333	0.000014698	0.0001557592	2.55E-05	3.93E-06	0.0001020091	-0.075301659	0	-0.000004003	-2.06E-06	-2.74971387	-0.2641014708	0	0.0001636993	0.004814451	-0.0001309594	-0.0014667454	-0.0047931143	0.0009385424	-0.0011187474	-1.11E-05	0.067237896	-9.38E-07	-0.000493085	-0.0029151564	0.0208443723	0	-0.0039287822	-0.0019381992	-0.0001964391	0	-0.0014143616	0.000015977
32.9166666667	0.00001366	0.0001447591	2.37E-05	3.65E-06	0.000094805	-0.0770054672	0	-3.72E-06	-1.91E-06	-0.0138502354	-0.2632385475	0	8.19E-05	3.5357229917	-0.0001310731	-0.0014680191	-0.0047972768	0.0009939713	-0.0010431676	-1.03E-05	-0.2339778357	-8.72E-07	-0.0004639759	-0.002917688	0.0209170879	0	-0.0039321941	-0.0019398824	-0.0001966097	0.1620487328	-0.0014155899	1.60E-05
33	1.26E-05	0.0001337306	2.19E-05	3.37E-06	8.76E-05	-0.078706712	0	-3.44E-06	-1.77E-06	-2.7986185646	-0.2623557066	0	0	0.0051049535	-0.0001311779	-0.001469192	-0.0048011094	0.0010494228	-0.0009673886	-9.55E-06	0.0833873446	-8.05E-07	-0.0004347856	-0.002920019	0.0209884565	0	-0.0039353356	-0.0019414322	-0.0001967668	0.0051268575	-0.0014167208	1.60E-05
33.0833333333	1.25E-05	0.0001324601	0.000021696	3.34E-06	8.68E-05	-0.0784978013	0	-3.40E-06	-1.75E-06	-2.7675086261	-0.259917981	0	-0.0001367558	0.0049752407	-0.0001312855	-0.0014703978	-0.0048050501	0.001024875	-0.000958694	-9.46E-06	0.0738717541	-7.98E-07	-0.0004314813	-0.0029224157	0.0204586604	0	-0.0039385656	-0.0019430257	-0.0001969283	0	-0.0014178836	1.60E-05
33.1666666667	1.24E-05	0.0001311863	2.15E-05	3.31E-06	8.59E-05	-0.0782878218	0	-3.37E-06	-1.73E-06	-2.7454638791	-0.2574738643	0	-0.0002737336	0.0049879591	-0.0001313921	-0.0014715921	-0.0048089526	0.0010002775	-0.0009499764	-9.37E-06	0.0740396433	-7.90E-07	-0.0004281676	-0.0029247892	0.0199278092	0	-0.0039417645	-0.0019446038	-0.0001970882	0	-0.0014190352	1.60E-05
33.25	1.23E-05	0.0001299093	2.13E-05	3.28E-06	8.51E-05	-0.0780767785	0	-3.34E-06	-1.72E-06	-0.0001808582	-0.2550234145	0	-0.0004109304	0.4877327184	-0.0001314977	-0.0014727746	-0.004812817	0.000975631	-0.0009307204	-9.27E-06	-0.8669121276	-7.82E-07	-0.0004248446	-0.0029271395	0.0193959155	0	-0.003944932	-0.0019461664	-0.0001972466	0.4805982255	-0.0014201755	1.60E-05
33.3333333333	1.21E-05	0.000128629	2.11E-05	3.25E-06	8.42E-05	-0.0778646763	0	-3.31E-06	-1.70E-06	-2.7110264438	-0.2525666896	0	-0.0005483428	0.0050133187	-0.0001316023	-0.0014739454	-0.0048166431	0.0009509361	-0.0009324726	-9.18E-06	0.0844429508	-7.75E-07	-0.0004215124	-0.0029294665	0.018862992	0	-0.0039480681	-0.0019477136	-0.0001974034	0.0050343872	-0.0014213045	1.61E-05
33.4166666667	1.20E-05	0.0001273455	2.09E-05	3.21E-06	8.34E-05	-0.0776515203	0	-3.27E-06	-1.68E-06	-2.6888117018	-0.2501037482	0	-0.0006859675	0.0050259594	-0.0001317058	-0.0014751045	-0.0048204308	0.0009261933	-0.000923687	-9.09E-06	0.0846344474	-0.000000767	-0.0004181709	-0.0029317702	0.0183290514	0	-0.0039511728	-0.0019492452	-0.0001975586	0.0050468176	-0.0014224222	1.61E-05
33.5	1.19E-05	0.0001260588	2.06E-05	3.18E-06	8.26E-05	-0.0774373153	0	-3.24E-06	-1.67E-06	-2.6665267307	-0.2476346488	0	-0.0008238012	0.0050385735	-0.0001318082	-0.0014762518	-0.00482418	0.0009014033	-0.000914879	-9.00E-06	0.084825464	-7.59E-07	-0.0004148204	-0.0029340504	0.0177941065	0	-0.0039542459	-0.0019507613	-0.0001977123	0.005059221	-0.0014235285	1.61E-05
33.5833333333	1.18E-05	0.000124769	2.04E-05	3.15E-06	8.17E-05	-0.0772220666	0	-3.21E-06	-1.65E-06	-2.6441827441	-0.2451594505	0	-0.0009618407	0.0050511608	-0.0001319096	-0.0014773873	-0.0048278906	0.0008765666	-0.0009060491	-8.91E-06	0.085015996	-7.51E-07	-0.0004114609	-0.0029363072	0.01725817	0	-0.0039572874	-0.0019522618	-0.0001978644	0.0050715971	-0.0014246235	0.000016093
33.6666666667	1.17E-05	0.0001234761	2.02E-05	3.12E-06	8.09E-05	-0.0770057791	0	-3.17E-06	-1.63E-06	-2.621780276	-0.2426782125	0	-0.0011000826	0.005063721	-0.0001320099	-0.001478511	-0.0048315626	0.0008516839	-0.0008971973	-0.000008815	0.0852060386	-7.44E-07	-0.0004080925	-0.0029385405	0.0167212549	0	-0.0039602972	-0.0019537466	-0.0001980149	0.0050839455	-0.001425707	1.61E-05
33.75	1.15E-05	0.00012218	2.00E-05	3.08E-06	8.00E-05	-0.0767884581	0	-0.00000314	-1.62E-06	-2.58792725	-0.2401909941	0	-0.0012385235	0.0053245978	-0.0001321092	-0.0014796228	-0.0048351958	0.0008267557	-0.0008883238	-8.72E-06	0.0742096794	-7.36E-07	-0.0004047153	-0.0029407502	0.016183374	0	-0.0039632753	-0.0019552158	-0.0001981638	0	-0.0014267791	1.61E-05
33.8333333333	1.14E-05	0.0001208809	1.98E-05	3.05E-06	7.92E-05	-0.0765701086	0	-3.11E-06	-1.60E-06	-0.0149649073	-0.2376978551	0	-0.0013771602	0.4774303016	-0.0001322074	-0.0014807227	-0.0048387902	0.0008017827	-0.0008696443	-8.63E-06	-0.859108233	-0.000000728	-0.0004013292	-0.0029429363	0.0156445402	0	-0.0039662215	-0.0019566693	-0.0001983111	0.477450101	-0.0014278397	1.61E-05
33.9166666667	1.13E-05	0.0001195788	1.96E-05	3.02E-06	0.000078314	-0.0763507359	0	-3.07E-06	-1.58E-06	-2.5532376839	-0.2351988555	0	-0.0015159893	0.005357818	-0.0001323045	-0.0014818107	-0.0048423456	0.0007767654	-0.0008705129	-8.54E-06	0.0852600195	-7.20E-07	-0.0003979345	-0.0029450987	0.0151047665	0	-0.0039691357	-0.001958107	-0.0001984568	0.0053774042	-0.0014288889	1.61E-05
34	1.12E-05	0.0001182737	1.94E-05	2.98E-06	7.75E-05	-0.0761303453	0	-3.04E-06	-1.56E-06	-2.5306137132	-0.2326940555	0	-0.0016550075	0.0053684425	-0.0001324006	-0.0014828867	-0.004845862	0.0007517044	-0.0008615759	-8.44E-06	0.0854517066	-7.12E-07	-0.0003945312	-0.0029472374	0.0145640661	0	-0.003972018	-0.0019595289	-0.0001986009	0.0053878149	-0.0014299265	1.62E-05
34.0833333333	1.10E-05	0.0001169656	1.92E-05	2.95E-06	7.66E-05	-0.075908942	0	-0.000003006	-1.55E-06	-2.5079339855	-0.2301835154	0	-0.0017942114	0.0053790334	-0.0001324956	-0.0014839508	-0.0048493392	0.0007266004	-0.0008526181	-8.35E-06	0.0856428912	-7.04E-07	-0.0003911194	-0.0029493522	0.0140224518	0	-0.0039748682	-0.001960935	-0.0001987434	0.0053981915	-0.0014309526	1.62E-05
34.1666666667	1.09E-05	0.0001156546	1.89E-05	2.92E-06	0.000075744	-0.0756865313	0	-2.97E-06	-1.53E-06	-2.4851990488	-0.227667296	0	-0.0019335975	0.0053895904	-0.0001325895	-0.0014850029	-0.0048527773	0.0007014539	-0.0008436398	-8.26E-06	0.0858335685	-6.97E-07	-0.0003876992	-0.0029514432	0.013479937	0	-0.0039776863	-0.0019623252	-0.0001988843	0.0054085338	-0.0014319671	1.62E-05
34.25	1.08E-05	0.0001143407	1.87E-05	2.88E-06	7.49E-05	-0.0754631186	0	-2.94E-06	-1.51E-06	-2.462409453	-0.2251454581	0	-0.0020731626	0.0054001133	-0.0001326824	-0.001486043	-0.0048561761	0.0006762656	-0.0008346411	-8.16E-06	0.0860237339	-6.89E-07	-0.0003842706	-0.0029535104	0.0129365346	0	-0.0039804722	-0.0019636996	-0.0001990236	0.0054188414	-0.00143297	1.62E-05
34.3333333333	1.07E-05	0.0001130239	1.85E-05	2.85E-06	7.40E-05	-0.0752387092	0	-2.90E-06	-1.49E-06	-2.4395657506	-0.222618063	0	-0.0022129032	0.0054106017	-0.0001327742	-0.001487071	-0.0048595355	0.0006510361	-0.0008256224	-8.07E-06	0.0862133827	-6.81E-07	-0.0003808338	-0.0029555535	0.012392258	0	-0.0039832258	-0.0019650581	-0.0001991613	0.0054291142	-0.0014339613	1.62E-05
34.4166666667	1.05E-05	0.0001117043	1.83E-05	2.82E-06	7.32E-05	-0.0750133085	0	-2.87E-06	-0.000001477	-2.4176156726	-0.220085172	0	-0.002352816	0.0051754912	-0.0001328649	-0.0014880869	-0.0048628554	0.000625766	-0.0008165837	-7.97E-06	0.0868936387	-6.73E-07	-0.0003773887	-0.0029575727	0.0118471203	0	-0.003985947	-0.0019664005	-0.0001992974	0.0051937876	-0.0014349409	1.62E-05
34.5	0.000010416	0.0001103819	1.81E-05	2.78E-06	7.23E-05	-0.0747869221	0	-2.84E-06	-1.46E-06	-2.3946582747	-0.2175468467	0	-0.0024928974	0.0051877633	-0.0001329545	-0.0014890907	-0.0048661357	0.0006004559	-0.0008075253	-7.88E-06	0.0870785338	-6.65E-07	-0.0003739356	-0.0029595678	0.0113011349	0	-0.0039886358	-0.001967727	-0.0001994318	0.005205843	-0.0014359089	1.62E-05
34.5833333333	0.000010291	0.0001090567	1.79E-05	2.75E-06	7.14E-05	-0.0745595554	0	-2.80E-06	-0.000001442	-2.3716484222	-0.215003149	0	-0.0026331441	0.0052000048	-0.0001330431	-0.0014900824	-0.0048693765	0.0005751064	-0.0007984475	-7.79E-06	0.0872628889	-6.57E-07	-0.0003704744	-0.0029615388	0.010754315	0	-0.0039912922	-0.0019690375	-0.0001995646	0.0052178675	-0.0014368652	1.62E-05
34.6666666667	1.02E-05	0.0001077287	1.76E-05	2.72E-06	7.06E-05	-0.0743312138	0	-2.77E-06	-1.42E-06	-2.3485866764	-0.212454141	0	-0.0027735528	0.0052122156	-0.0001331305	-0.001491062	-0.0048725775	0.0005497182	-0.0007893505	-7.69E-06	0.0874466995	-6.49E-07	-0.0003670054	-0.0029634856	0.0102066741	0	-0.003993916	-0.0019703319	-0.0001996958	0.0052298608	-0.0014378097	1.62E-05
34.75	1.00E-05	0.0001063981	1.74E-05	2.68E-06	6.97E-05	-0.074101903	0	-2.73E-06	-1.41E-06	-2.3254736005	-0.2098998848	0	-0.0029141198	0.0052243953	-0.0001332169	-0.0014920293	-0.0048757387	0.0005242918	-0.0007802344	-7.60E-06	0.0876299609	-6.41E-07	-0.0003635284	-0.0029654083	0.0096582256	0	-0.0039965071	-0.0019716102	-0.0001998254	0.0052418225	-0.0014387426	1.63E-05
34.8333333333	9.91E-06	0.0001050648	1.72E-05	2.65E-06	6.88E-05	-0.0738716286	0	-2.70E-06	-1.39E-06	-2.3023097601	-0.2073404432	0	-0.0030548418	0.0052365436	-0.0001333022	-0.0014929845	-0.00487886	0.0004988279	-0.0007710996	-7.50E-06	0.0878126687	-6.33E-07	-0.0003600438	-0.0029673067	0.0091089828	0	-0.0039990656	-0.0019728724	-0.0001999533	0.0052537524	-0.0014396636	1.63E-05
